Invoice ID,Customer ID,Customer Name,Invoice Type,Status,Invoice Date,Due Date,Available Discount,Amount,Balance Due,Email,Copy Email,Currency,PO Number,Payment Terms,Comments,Discount,Freight,Miscellaneous Cost,Subtotal,Tax Amount,Billing Address Name,Billing Address1,Billing Address2,Billing City,Billing State,Billing Zip,Billing Country,Shipping Address Name,Shipping Address1,Shipping Address2,Shipping City,Shipping State,Shipping Zip,Shipping Country
SLS22000,PACIFICD0001,Pacific Digital,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,10/05/2023,,"$5,222.94","$3,422.34",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,881.25",$341.69,James Tweed,76543 Commerical Street,,Independence,MO,64501,USA,James Tweed,76543 Commerical Street,,Independence,MO,64501,USA
SVC1004,COMPUTEC0001,Compu-Tech Solutions,Default,Paid,01/01/2024,10/05/2023,,"$1,550.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,550.00",$0.00,Jia Zhou,P.O. Box 2734,,Green Bay,WI,54305-5303,USA,Jia Zhou,23456 Meridan St. N.E.,,Green Bay,WI,54305-5303,USA
SVC3001,NORTHERN0002,Northern Family Hospital,Default,Paid,01/01/2024,10/05/2023,,"$2,499.63",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,499.63",$0.00,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada
SLS4026,COMMUNIC0002,Communication Connections,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,10/04/2023,,"$1,484.94","$1,484.94",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,387.79",$97.15,Accounting,Suite 65,25 Main St,Vancouver,BC,V6C 4D2,Canada,Al Reyko,765 Curtis,,Vancouver,BC,V6C 4D2,Canada
SVC6006,MULTITEC0001,Multitech Office Components,SERVICE & REPAIR,Outstanding,01/01/2024,10/04/2023,,$693.42,$693.42,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$693.42,$0.00,Sales & Service,1085 Sunlight Place,,Iowa City,IA,52230-1940,USA,Sales & Service,1234 Sunlight Place,,Iowa City,IA,52230-1940,USA
SLS4001,AMERICAN0001,American Science Museum,Default,Paid,01/01/2024,10/04/2023,,"$14,955.83",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$13,977.41",$978.42,Andrew MacWilliams,789 North Carlton Place,,St. Louis,MO,63115,USA,Andrew MacWilliams,789 North Carlton Place,,St. Louis,MO,63115,USA
SLS5032,LEISURET0001,Leisure & Travel Consultants,Default,Paid,01/01/2024,10/04/2023,,"$3,654.71",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,045.59",$609.12,Rodney Lawry,City 123,,Sydney,NSW,2000,Australia,Rodney Lawry,City 123,,Sydney,NSW,2000,Australia
SVC14003,HAMPTONV0001,Hampton Village Eatery,Default,Paid,01/01/2024,10/04/2023,,$658.97,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$658.97,$0.00,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA
SLS13002,HEARTLAN0001,Heartland Tower Systems,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,10/03/2023,,"$3,315.66","$3,227.60",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,098.75",$216.91,Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,9876 Stevens Street,,Kansas City,MO,64108,USA
SVC5015,VISTATRA0001,Vista Travel,SERVICE & REPAIR,Outstanding,01/01/2024,10/03/2023,,$756.99,$756.99,,,Z-US$,,,,$0.00,$0.00,$0.00,$756.99,$0.00,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
DM8001,DIALDIRE0001,Dial Direct Paging Inc.,Default,Paid,01/01/2024,09/30/2023,,"$2,083.54",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,083.54",$0.00,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA
SVC3020,COMMUNIC0001,Communication Connections,Default,Paid,01/01/2024,09/29/2023,,"$3,800.45",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,800.45",$0.00,Accounting,"Place 23, Suite 6",266 Main Ave.,Winnipeg,MB,R3M 2G6,Canada,Bernard Bakke,"Place 123, Suite 3",234 Main Ave,Winnipeg,MB,R3M 2G6,Canada
SLS4025,COMMUNIC0002,Communication Connections,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/26/2023,,"$2,631.10",$195.53,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,458.97",$172.13,Accounting,Suite 65,25 Main St,Vancouver,BC,V6C 4D2,Canada,Al Reyko,765 Curtis,,Vancouver,BC,V6C 4D2,Canada
SLS12006,NORTHSTA0001,Northstar Mall,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/25/2023,,"$2,235.19","$2,235.19",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,088.96",$146.23,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA
SVC6005,MULTITEC0001,Multitech Office Components,SERVICE & REPAIR,Outstanding,01/01/2024,09/25/2023,,$551.08,$551.08,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$551.08,$0.00,Sales & Service,1085 Sunlight Place,,Iowa City,IA,52230-1940,USA,Sales & Service,1234 Sunlight Place,,Iowa City,IA,52230-1940,USA
SLS18001,DOWNTOWN001,Downtown Hotel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/22/2023,,"$6,522.19",$522.19,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$6,095.50",$426.69,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,
SLS24000,ISNINDUS0001,ISN Industries,Default,Paid,01/01/2024,09/20/2023,,"$1,378.96",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,288.75",$90.21,Sheila Crossman,987 Union Circle,,Lockport,IL,60441-2239,USA,Sheila Crossman,987 Union Circle,,Lockport,IL,60441-2239,USA
SVC1015,ADVANCED0002,Advanced Tech Satellite System,Default,Paid,01/01/2024,09/20/2023,,"$2,111.20",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,111.20",$0.00,Grant Lasko,8765 66 Ave.,,Toronto,ON,M8D 7R5,Canada,Colm Cante,97 48 Ave,,Toronto,ON,M8D 7R5,Canada
SLS3015,NORTHERN0002,Northern Family Hospital,Default,Paid,01/01/2024,09/19/2023,,"$2,000.31",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,869.45",$130.86,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada,Ellen McDonald,987 Royal Park Centre,,St. John's,NF,A1C 1K4,Canada
SLS1031,COUNTRYV0001,Country View Estates,Default,Paid,01/01/2024,09/18/2023,,"$10,534.69",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$9,364.17","$1,170.52",Beth Talbot,123 Albert Ave,,Palmerston North,,,New Zealand,Wes Stevens,22 Patterson St.,,Palmerston North,,,New Zealand
SVC11005,MARGIEST0001,Margie's Travel,Default,Paid,01/01/2024,09/15/2023,,"$2,705.89",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,705.89",$0.00,Ruth Hunter,6789 82 Ave S.,,Minneapolis,MN,55402-1249,USA,Ruth Hunter,6789 82 Ave S.,,Minneapolis,MN,55402-1249,USA
SRV6002,COMPUTER0001,Computerized Phone Systems,SERVICE & REPAIR,Outstanding,01/01/2024,09/13/2023,,$409.22,$409.22,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$409.22,$0.00,Terrence Strauss,456 17 St S,,Madison,WI,53701-6652,USA,Darryl Elk,125 17 St. S,,Madison,WI,53701-6652,USA
SVC2001,ATMORERE0001,Atmore Retirement Center,SERVICE & REPAIR,Outstanding,01/01/2024,09/13/2023,,$984.56,$984.56,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$984.56,$0.00,Jane Donato,567 W 7th St.,,Bloomington,IL,61701-9392,USA,Jane Donato,567 W 7th St.,,Bloomington,IL,61701-9392,USA
SLS2030,BOYLESCO0001,Boyle's Country Inn's,Default,Paid,01/01/2024,09/13/2023,,"$3,906.25",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,255.21",$651.04,Sarah Parnell,1234 Burke,,Melbourne,VIC,3000,Australia,Sarah Parnell,1234 Burke,,Melbourne,VIC,3000,Australia
SLS12000,CENTRALI0001,Central Illinois Hospital,Default,Paid,01/01/2024,09/13/2023,,$993.50,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$928.50,$65.00,Robert Keith,765 West 24th Street,,Peoria,IL,61601-4542,USA,Robert Keith,765 West 24th Street,,Peoria,IL,61601-4542,USA
SLS3002,ADAMPARK0001,Adam Park Resort,Default,Paid,01/01/2024,09/13/2023,,"$1,569.57",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,466.89",$102.68,Roberta Masouras,P.O. Box 1391,,Indianapolis,IN,46206-1391,USA,Roberta Masouras,Suite 9876,321 Chestnut Drive,Indianapolis,IN,46206-1391,USA
SLS8000,FOURTHCO0001,Fourth Coffee,Default,Paid,01/01/2024,09/13/2023,,"$2,895.41",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,705.99",$189.42,Bryce Jones,1035 Main Avenue,,Beatrice,NE,68350-1035,USA,John Thompson,345 Industrial Drive,,Beatrice,NE,68350-1035,USA
SVC12000,OCTAGONM0001,Octagon Marketing Org.,Default,Paid,01/01/2024,09/13/2023,,"$1,427.05",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,427.05",$0.00,Dean Johnson,1234 Redwood Trail,,Indianapolis,IN,46206-1099,USA,Dean Johnson,1234 Redwood Trail,,Indianapolis,IN,46206-1099,USA
SVC1021,COMPUTER0002,Computers Unlimited,SERVICE & REPAIR,Outstanding,01/01/2024,09/12/2023,,$855.69,$855.69,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$855.69,$0.00,Purchasing,9876 Bernard St.,,Edmonton,AB,T5J 2G5,Canada,Emily Vincent,107 19 St,,Edmonton,AB,T5J 2G5,Canada
SLS7000,CRAWFORD0001,"Crawfords, Inc.",Default,Paid,01/01/2024,09/12/2023,,"$2,109.28",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,971.29",$137.99,Milton Olmstead,321 Park Drive,,Columbia,MO,65201-3322,USA,Milton Olmstead,321 Park Drive,,Columbia,MO,65201-3322,USA
SVC11001,INTERNAT0001,International Mailing Corp.,Default,Paid,01/01/2024,09/12/2023,,"$2,899.67",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,899.67",$0.00,Virginia O'Connell,8765 58th Street West,,St. Louis,MO,63156-5902,USA,Virginia O'Connell,8765 58th Street West,,St. Louis,MO,63156-5902,USA
SVC15001,COHOWINE0001,Coho Wintery,Default,Paid,01/01/2024,09/12/2023,,$342.10,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$342.10,$0.00,Brian Nypen,234 Hickman St.,,Springfield,IL,62703,USA,Brian Nypen,234 Hickman St.,,Springfield,IL,62703,USA
SVC9002,PULASKIE0001,Pulaski Enterprises Inc.,Default,Paid,01/01/2024,09/12/2023,,"$4,897.66",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$4,897.66",$0.00,Mary Jo Bancroft,3456 E. Main Parkway,,Duluth,MN,55806,USA,Mary Jo Bancroft,3456 E. Main Parkway,,Duluth,MN,55806,USA
SVC6001,CENTRALC0001,Central Communications LTD,Default,Paid,01/01/2024,09/12/2023,,$201.39,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$201.39,$0.00,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,2345 Aukland St. West,,Chicago,IL,60601-2333,USA
SLS21000,RAINBOWR0001,Rainbow Research,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/11/2023,,"$13,799.47","$2,896.70",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$12,896.70",$902.77,Darla Juhl,3456 N. Jupiter St,,St Louis,MO,63156-3427,USA,Darla Juhl,3456 N. Jupiter St,,St Louis,MO,63156-3427,USA
SLS5017,VISTATRA0001,Vista Travel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/11/2023,,"$1,139.39","$1,139.39",,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,064.85",$74.54,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
SVC20001,FRANCHIS0001,Franchise Office Machines,SERVICE & REPAIR,Outstanding,01/01/2024,09/11/2023,,$118.97,$118.97,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$118.97,$0.00,Customer Orders,456 Sherwood Park South,,Arlington Heights,IL,6004-2922,USA,Keiry Lanios,,,Arlington Heights,IL,6004-2922,USA
SLS13001,HEARTLAN0001,Heartland Tower Systems,Default,Paid,01/01/2024,09/11/2023,,"$2,021.81",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,889.54",$132.27,Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,9876 Stevens Street,,Kansas City,MO,64108,USA
SLS8010,NOVASYST0001,"Nova Systems, Inc.",Default,Paid,01/01/2024,09/11/2023,,"$2,325.54",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,173.40",$152.14,Fred Wagner,123 W. Nichols Rd,,St. Paul,MN,55104,USA,Fred Wagner,123 W. Nichols Rd,,St. Paul,MN,55104,USA
SVC23000,NETWORKS0001,Network Solutions,Default,Paid,01/01/2024,09/11/2023,,"$1,596.00",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,596.00",$0.00,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA,Roseanne Polk,PO Box 2345,,Lake Zurich,IL,60047-1115,USA
SLS3006,CONTOSOL0001,"Contoso, Ltd.",Default,Paid,01/01/2024,09/10/2023,,"$3,257.68",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,044.56",$213.12,Connie White,2401 Mineral Point Road,Dept A,Omaha,NE,68145-2401,USA,Purchasing,456 Mineral Point Road,,Omaha,NE,68145-2401,USA
SVC14004,NATIONAL0001,National Shopping World,Default,Paid,01/01/2024,09/10/2023,,"$1,759.68",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,759.68",$0.00,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA
SVC13001,SSPROPER0001,S & S Properties,Default,Paid,01/01/2024,09/09/2023,,"$1,563.97",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,563.97",$0.00,Kim Lucas,1234 S. Roberts St.,,Detroit,MI,48233-2190,USA,Kim Lucas,1234 S. Roberts St.,,Detroit,MI,48233-2190,USA
SLS9002,MANCHEST0001,Manchester Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/08/2023,,"$4,145.92","$3,885.51",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,874.69",$271.23,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA
SVC1012,BREAKTHR0001,Breakthrough Telemarketing,SERVICE & REPAIR,Outstanding,01/01/2024,09/08/2023,,"$1,526.98",$572.10,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,526.98",$0.00,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3456 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
SVC1003,COMPUTEC0001,Compu-Tech Solutions,Default,Paid,01/01/2024,09/07/2023,,$606.75,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$606.75,$0.00,Jia Zhou,P.O. Box 2734,,Green Bay,WI,54305-5303,USA,Jia Zhou,23456 Meridan St. N.E.,,Green Bay,WI,54305-5303,USA
SLS3000,ADVANCED0001,Advanced Paper Co.,INVOICE WITHOUT ITEMS,Paid,01/01/2024,09/06/2023,,"$3,099.57",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,896.79",$202.78,Manoj Monat,456 19th Street S.,,Chicago,IL,60603-911,USA,Manoj Monat,456 19th Street S.,,Chicago,IL,60603-911,USA
SLS11000,NORTHCOL0001,North College,Default,Paid,01/01/2024,09/06/2023,,"$1,878.76",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,755.85",$122.91,Vivian Lang,Business Office,7654 45 Ave N.,Fort Wayne,IN,46802-3313,USA,Vivian Lang,Business Office,7654 45 Ave N.,Fort Wayne,IN,46802-3313,USA
SLS5010,DIRECTMA0001,Direct Marketers,Default,Paid,01/01/2024,09/06/2023,,"$2,898.74",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,709.10",$189.64,Carlos Romero,8765 9 St. W.,,St. Paul,MN,55101-8011,USA,Carlos Romero,8765 9 St. W.,,St. Paul,MN,55101-8011,USA
SLS7020,PLACEMAD0001,Place & MacDero Associates,Default,Paid,01/01/2024,09/06/2023,,"$3,487.10",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,258.97",$228.13,Phillip Stewart,Box 473,,Calgary,AB,T2P 4G7,Canada,Phillip Stewart,9876 Willingdon,,Calgary,AB,T2P 4G7,Canada
SLS1000,HOLLINGC0001,Holling Communications Inc.,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,09/04/2023,,"$23,524.70",$129.91,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$21,985.70","$1,539.00",Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA
SLS4031,COMPUTER0003,Computer Equipment Leasing,Default,Paid,01/01/2024,09/04/2023,,"$4,199.10",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,499.25",$699.85,Joan Swift,123 Churchill Rd,,Sydney,NSW,2000,Australia,Alan Stewart,58 Churchill Rd,,Sydney,NSW,2000,Australia
SLS4006,ASTORSUI0001,Astor Suites,Default,Paid,01/01/2024,09/03/2023,,"$12,828.29",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$11,989.06",$839.23,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
SLS5002,CELLULAR0001,Cellular Express,Default,Paid,01/01/2024,09/03/2023,,"$2,819.89",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,635.41",$184.48,Michael Harjak,5678 Horseshoe Way,,Aurora,IL,60507-3322,USA,Jack Temple,224 R St North,,Aurora,IL,60507-3322,USA
SLS5000,HOMEFURN0001,Home Furnishings Limited,Default,Paid,01/01/2024,09/02/2023,,"$6,130.03",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$5,729.00",$401.03,Manuel Le Hoya,234 Heritage Ave.,,Midland,MI,48640-9392,USA,Chris Long Feather,992 12 St W,,Midland,MI,48640-9392,USA
SVC1002,ASSOCIAT0001,Associated Insurance Company,Default,Paid,01/01/2024,09/02/2023,,$119.50,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$119.50,$0.00,Dmitry Rodin,Box 3849,,Lincoln,NE,68502-3849,USA,Dmitry Rodin,321 Garden Mall,,Lincoln,NE,68502-3849,USA
SVC3010,CENTRALD0001,Central Distributing,Default,Paid,01/01/2024,09/01/2023,,"$1,150.32",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,150.32",$0.00,Donald Fox,Suite 13,2345 Westwood Dr.,La Crosse,WI,54601-9975,USA,Jason Paul,727 25 St. N,,La Crosse,WI,54601-9975,USA
FC8002,DIALDIRE0001,Dial Direct Paging Inc.,Default,Paid,01/01/2024,08/31/2023,,$25.00,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$25.00,$0.00,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA,Ming Zhu,1234 SE Marine,,St. Louis,MO,63155-2343,USA
SVC14002,HAMPTONV0001,Hampton Village Eatery,Default,Paid,01/01/2024,08/31/2023,,$759.86,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$759.86,$0.00,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA
SVC6000,CENTRALC0001,Central Communications LTD,Default,Paid,01/01/2024,08/27/2023,,$119.54,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$119.54,$0.00,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,2345 Aukland St. West,,Chicago,IL,60601-2333,USA
SLS17000,NORTHERN0001,Northern State College,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,08/26/2023,,"$15,608.08","$1,671.13",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$14,586.99","$1,021.09",Steven Chang,234 Lee Ridge Road,,Chicago,IL,60604-2670,USA,Steven Chang,234 Lee Ridge Road,,Chicago,IL,60604-2670,USA
SLS5016,VISTATRA0001,Vista Travel,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,08/26/2023,,"$1,602.05",$823.28,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,497.24",$104.81,Kathy Warren,566 Broadway,,Saskatoon,SK,S4S 6W9,Canada,Beth Carr,5678 Broadway,,Saskatoon,SK,S4S 6W9,Canada
SVC1011,BREAKTHR0001,Breakthrough Telemarketing,Default,Paid,01/01/2024,08/24/2023,,$818.90,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$818.90,$0.00,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3456 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
SLS2026,COMPUTER0002,Computers Unlimited,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,08/23/2023,,"$1,361.31",$954.73,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,274.02",$87.29,Purchasing,9876 Bernard St.,,Edmonton,AB,T5J 2G5,Canada,Emily Vincent,107 19 St,,Edmonton,AB,T5J 2G5,Canada
SLS9001,MANCHEST0001,Manchester Suites,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,08/23/2023,,"$1,700.01","$1,165.00",,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,588.79",$111.22,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA,,678 W Orange Ave,,Lafayette,IN,47905-5855,USA
SLS5031,LEISURET0001,Leisure & Travel Consultants,Default,Paid,01/01/2024,08/23/2023,,"$3,846.66",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,205.55",$641.11,Rodney Lawry,City 123,,Sydney,NSW,2000,Australia,Rodney Lawry,City 123,,Sydney,NSW,2000,Australia
SVC20000,FRANCHIS0001,Franchise Office Machines,SERVICE & REPAIR,Outstanding,01/01/2024,08/22/2023,,$98.45,$98.45,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$98.45,$0.00,Customer Orders,456 Sherwood Park South,,Arlington Heights,IL,6004-2922,USA,Keiry Lanios,,,Arlington Heights,IL,6004-2922,USA
SLS1003,ASSOCIAT0001,Associated Insurance Company,Default,Paid,01/01/2024,08/22/2023,,"$4,224.90",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,948.50",$276.40,Dmitry Rodin,Box 3849,,Lincoln,NE,68502-3849,USA,Dmitry Rodin,321 Garden Mall,,Lincoln,NE,68502-3849,USA
DM18000,DOWNTOWN001,Downtown Hotel,DEBIT MEMO,Outstanding,01/01/2024,08/20/2023,,$41.59,$41.59,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$41.59,$0.00,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,,Yolanda Neilson,987 Chestnut Avenue,,Chicago,IL,60618-2991,
SLS13000,SSPROPER0001,S & S Properties,Default,Paid,01/01/2024,08/20/2023,,"$2,137.13",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,997.32",$139.81,Kim Lucas,1234 S. Roberts St.,,Detroit,MI,48233-2190,USA,Kim Lucas,1234 S. Roberts St.,,Detroit,MI,48233-2190,USA
SLS130000,HEARTLAN0001,Heartland Tower Systems,Default,Paid,01/01/2024,08/19/2023,,"$2,082.56",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,946.32",$136.24,Jean Thompson,P.O. Box 8392,,Kansas City,MO,64108,USA,John Matthews,9876 Stevens Street,,Kansas City,MO,64108,USA
SLS14000,HAMPTONV0001,Hampton Village Eatery,Default,Paid,01/01/2024,08/18/2023,,$960.23,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$897.41,$62.82,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA,Cheryl Miner,234 Hampton Village,,Springfield,IL,62703-1252,USA
SLS14001,NATIONAL0001,National Shopping World,Default,Paid,01/01/2024,08/18/2023,,"$3,519.20",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$3,288.97",$230.23,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA,Gary Backer,123 Apple Grove Square,,Indianapolis,IN,46205-2393,USA
SLS1030,COUNTRYV0001,Country View Estates,Default,Paid,01/01/2024,08/17/2023,,"$27,742.37",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$24,659.88","$3,082.49",Beth Talbot,123 Albert Ave,,Palmerston North,,,New Zealand,Wes Stevens,22 Patterson St.,,Palmerston North,,,New Zealand
SVC11000,INTERNAT0001,International Mailing Corp.,Default,Paid,01/01/2024,08/15/2023,,$118.74,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$118.74,$0.00,Virginia O'Connell,8765 58th Street West,,St. Louis,MO,63156-5902,USA,Virginia O'Connell,8765 58th Street West,,St. Louis,MO,63156-5902,USA
SLS12005,NORTHSTA0001,Northstar Mall,INVOICE WITHOUT ITEMS,Outstanding,01/01/2024,08/13/2023,,"$2,887.26",$687.26,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,698.37",$188.89,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA,General Office,5432 Principal Ave.,,Mankato,MN,56001,USA
SLS3011,CENTRALD0001,Central Distributing,Default,Paid,01/01/2024,08/13/2023,,"$3,047.90",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,848.50",$199.40,Donald Fox,Suite 13,2345 Westwood Dr.,La Crosse,WI,54601-9975,USA,Jason Paul,727 25 St. N,,La Crosse,WI,54601-9975,USA
SLS1010,COMPUTEC0001,Compu-Tech Solutions,Default,Paid,01/01/2024,08/12/2023,,$391.83,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$366.20,$25.63,Jia Zhou,P.O. Box 2734,,Green Bay,WI,54305-5303,USA,Jia Zhou,23456 Meridan St. N.E.,,Green Bay,WI,54305-5303,USA
